"Data Source","World Development Indicators",

"Last Updated Date","2019-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Cyprus","CYP","Part time employment, total (% of total employment)","SL.TLF.PART.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.6000003814697","28.8799991607666","30","32.2799987792969","32.1599998474121","28.6800003051758","26.3799991607666","26.9599990844727","27.8500003814697","31.7900009155273","29.0200004577637","28.9500007629395","27.3700008392334","32.7000007629395","34.7599983215332","33.7799987792969","31.0599994659424","29.7199993133545","28.8400001525879","",
"Czech Republic","CZE","Part time employment, total (% of total employment)","SL.TLF.PART.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.7800006866455","19.1000003814697","14.4200000762939","19.2999992370605","19","19.6599998474121","21.8099994659424","15.2799997329712","18.6499996185303","18.9799995422363","19.2700004577637","19.3299999237061","22.7800006866455","21.9099998474121","23.5","24.4599990844727","26.6800003051758","26.2000007629395","28.6200008392334","25.6900005340576","28.1900005340576","28.2000007629395","",
"Germany","DEU","Part time employment, total (% of total employment)","SL.TLF.PART.ZS","","","","","","","","","","","","","","","","","","","","","","","","19.6599998474121","18.4699993133545","18.1399993896484","16.6800003051758","18.0599994659424","17.9200000762939","18.7999992370605","20.5200004577637","20.6499996185303","20.1100006103516","20.5400009155273","21.1399993896484","22.2800006866455","22.5400009155273","23.9099998474121","24.5900001525879","25.1399993896484","26.1599998474121","26.5400009155273","26.7600002288818","28.2000007629395","29.2099990844727","34.5099983215332","35.2000007629395","36.0699996948242","36.5699996948242","39.310001373291","38.0099983215332","39.1800003051758","40.1199989318848","40.8600006103516","40.5","40.4500007629395","39.7400016784668","40.7900009155273","40.810001373291","",
"Djibouti","DJI","Part time employment, total (% of total employment)","SL.TLF.PART.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Dominica","DMA","Part time employment, total (% of total employment)","SL.TLF.PART.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Denmark","DNK","Part time employment, total (% of total employment)","SL.TLF.PART.ZS","","","","","","","","","","","","","","","","","","","","","","","","28.5400009155273","48.4500007629395","41.1199989318848","46.5900001525879","41.4599990844727","43.9500007629395","45.1300010681152","39.4199981689453","45.8499984741211","43.1599998474121","43.0999984741211","41.4000015258789","48.0999984741211","47.310001373291","44.7599983215332","48.5299987792969","39.8600006103516","50.2200012207031","46.060001373291","42.3499984741211","46.810001373291","48.4900016784668","43.0400009155273","44.0699996948242","43.5400009155273","43.7000007629395","44.6500015258789","44.0099983215332","42.7000007629395","43.189998626709","43.5","43.0999984741211","42.7799987792969","45.2400016784668","43.8199996948242","42.939998626709","",
"Dominican Republic","DOM","Part time employment, total (% of total employment)","SL.TLF.PART.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.6000003814697","21.9799995422363","22.3799991607666","23.2600002288818","22.7000007629395","22.7700004577637","22.6900005340576","20.8099994659424","19.6700000762939","26.2999992370605","26.5900001525879","","",
"Algeria","DZA","Part time employment, total (% of total employment)","SL.TLF.PART.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.7700004577637","","","19.3899993896484","","",
"East Asia & Pacific (excluding high income)","EAP","Part time employment, total (% of total employment)","SL.TLF.PART.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Early-demographic dividend","EAR","Part time employment, total (% of total employment)","SL.TLF.PART.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","Part time employment, total (% of total employment)","SL.TLF.PART.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (excluding high income)","ECA","Part time employment, total (% of total employment)","SL.TLF.PART.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.1112026903305","14.8720460222437","14.9376353456633","13.3237690641222","","13.6920492706162","13.6711027178713","13.2516899028078","","","",
"Europe & Central Asia","ECS","Part time employment, total (% of total employment)","SL.TLF.PART.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.4367789689593","31.9377755441312","31.7257487462129","28.2785733827316","27.6394015417733","27.3651664451905","27.1545006894619","32.5613471799493","28.1671956301266","27.7745982110304","27.4455568299496","31.590832545893","33.5386481909829","",
"Ecuador","ECU","Part time employment, total (% of total employment)","SL.TLF.PART.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.7399997711182","24.2700004577637","","24.7099990844727","27.4899997711182","26.2299995422363","26.4300003051758","26.6299991607666","24.8299999237061","24.5400009155273","23.5599994659424","21.8500003814697","21.5900001525879","23.5","24.1200008392334","26.6100006103516","31.6200008392334","33.189998626709","31.5400009155273","",
"Egypt, Arab Rep.","EGY","Part time employment, total (% of total employment)","SL.TLF.PART.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.2700004577637","9.05000019073486","8.84000015258789","9.27999973297119","7.98000001907349","7.32000017166138","","6.59000015258789","","13.7399997711182","","",
"Euro area","EMU","Part time employment, total (% of total employment)","SL.TLF.PART.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.4487941234478","24.7664160200284","24.4414418975485","25.4447828328977","26.3982578193657","26.6272932605384","25.8694713530532","26.2849174649136","25.5056490629097","27.8354870958556","28.2000328078514","31.8174126286068","30.3164105866196","31.0585312669294","33.5320816592125","34.0292418985716","34.5518528285989","34.9008286930875","37.1678018117398","35.9999338302039","36.2000568561678","37.4285406018776","38.2317317748261","38.2613697488463","38.2317689096874","37.1927929118164","37.7217577152483","37.2296354031382","",
"Eritrea","ERI","Part time employment, total (% of total employment)","SL.TLF.PART.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Part time employment, total (% of total employment)","SL.TLF.PART.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","22.6200008392334","24.0599994659424","26.1299991607666","27.5699996948242","27.0100002288818","29.7999992370605","28.9799995422363","23.5400009155273","25.5599994659424","29.0499992370605","30.9699993133545","28.1800003051758","28.1599998474121","19.5100002288818","26.5599994659424","27.5799999237061","25.5499992370605","28.75","26","28.6299991607666","27.4899997711182","28.5599994659424","28.4300003051758","30.3299999237061","29.8799991607666","29.5","30.7299995422363","31.2000007629395","30.8400001525879","30.5100002288818","29.7900009155273","30.4200000762939","29.1700000762939","",
"Estonia","EST","Part time employment, total (% of total employment)","SL.TLF.PART.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.1599998474121","21.8999996185303","20.0699996948242","25.3199996948242","22.1900005340576","17.9699993133545","20.8799991607666","16.1800003051758","14.6099996566772","14.6599998474121","14.5699996948242","15.2200002670288","27.9200000762939","25.2999992370605","21.7700004577637","24.9400005340576","26.7999992370605","27.1000003814697","28.25","25.7700004577637","26.0900001525879","29","",
"Ethiopia","ETH","Part time employment, total (% of total employment)","SL.TLF.PART.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.3300018310547","","","","","","","","53.7700004577637","","","","","","",
"European Union","EUU","Part time employment, total (% of total employment)","SL.TLF.PART.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.7012239245216","28.1241742336109","27.706615034508","28.5119608594323","29.9685371878663","29.9069746060898","27.1237557768208","28.0640824214354","27.3475212181332","29.0186575824024","29.3556375031209","31.2312907050113","30.8022131762921","31.0642424490183","32.4504747802108","32.7528443712372","33.035934448682","33.371827273974","35.1857172623623","34.4738216708284","34.6322409222444","35.4467348877128","36.0923261734391","35.9180775373441","36.1000328651688","34.9919252175037","35.5115592821072","35.4732191789351","",
"Fragile and conflict affected situations","FCS","Part time employment, total (% of total employment)","SL.TLF.PART.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Part time employment, total (% of total employment)","SL.TLF.PART.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.6399993896484","40.1699981689453","26.2600002288818","40.4000015258789","42.0099983215332","46.4199981689453","47.560001373291","44.9500007629395","48.6599998474121","45.1599998474121","40.7599983215332","41.75","41.9900016784668","40.2000007629395","43.3400001525879","42","42.0699996948242","42.939998626709","43.3300018310547","43.2099990844727","43.2000007629395","41.7900009155273","42.8800010681152","43.4300003051758","",
"Fiji","FJI","Part time employment, total (% of total employment)","SL.TLF.PART.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"France","FRA","Part time employment, total (% of total employment)","SL.TLF.PART.ZS","","","","","","","","","","","","","","","","","","","","","","","","21.0599994659424","21.7999992370605","22.1100006103516","23.6200008392334","23.75","23.2600002288818","22.8199996948242","23.4400005340576","25.2800006866455","26.25","28.1299991607666","28.4300003051758","29.3299999237061","29.9899997711182","28.0799999237061","28.5900001525879","27.4200000762939","29.25","28.2299995422363","28.1800003051758","36.0400009155273","36.810001373291","39.1800003051758","39.439998626709","39.8699989318848","39.5200004577637","41.7099990844727","39.3600006103516","39.0699996948242","39.3199996948242","40.9500007629395","41.2999992370605","41.5","39.1399993896484","39.5099983215332","39.189998626709","",
"Faroe Islands","FRO","Part time employment, total (% of total employment)","SL.TLF.PART.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Part time employment, total (% of total employment)","SL.TLF.PART.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.21000003814697","","","","","",
"Gabon","GAB","Part time employment, total (% of total employment)","SL.TLF.PART.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Kingdom","GBR","Part time employment, total (% of total employment)","SL.TLF.PART.ZS","","","","","","","","","","","","","","","","","","","","","","","","35.8600006103516","40.2200012207031","38.0499992370605","38.5200004577637","40.4199981689453","37.7400016784668","39.1399993896484","40.3300018310547","39.1500015258789","41.560001373291","40.689998626709","40.7000007629395","40.2000007629395","40.5400009155273","41.8300018310547","41.9799995422363","41.2000007629395","42.1599998474121","41.0999984741211","41.2599983215332","42.439998626709","42.3600006103516","41.4700012207031","41.4799995422363","41.4099998474121","42.4000015258789","42.6500015258789","43.5099983215332","43.1300010681152","42.2999992370605","41.9199981689453","41.5499992370605","42.3300018310547","41.4799995422363","41.3800010681152","41.7099990844727","",
"Georgia","GEO","Part time employment, total (% of total employment)","SL.TLF.PART.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.9300003051758","","",
"Ghana","GHA","Part time employment, total (% of total employment)","SL.TLF.PART.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.3300018310547","","","","","","","30.7099990844727","","53.25","","30.4500007629395","","",
"Gibraltar","GIB","Part time employment, total (% of total employment)","SL.TLF.PART.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
