"Data Source","World Development Indicators",

"Last Updated Date","2019-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"IDA & IBRD total","IBT","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.305","","0.39","","0.38","","0.61","","0.805","","0.95","","0.98","","1.205","","1.1","","0.8","","","",
"IDA total","IDA","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.365","","0.42","","0.41","","0.68","","0.88","","1.04","","1.03","","1.22","","1.14","","0.825","","","",
"IDA blend","IDB","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.325","","0.38","","0.37","","0.65","","0.875","","1.045","","1.03","","1.22","","1.14","","0.805","","","",
"Indonesia","IDN","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.13","","","","0.2","","","0.07","","0.06","","0.19","","0.18","","0.44","","0.42","","0.51","","0.47","","0.62","","0.61","","","",
"IDA only","IDX","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.365","","0.45","","0.435","","0.72","","0.88","","1.02","","1.03","","1.22","","1.14","","0.845","","","",
"Isle of Man","IMN","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.23","","","","0.19","","","0.21","","0.39","","0.41","","0.62","","0.75","","0.7","","0.82","","0.86","","0.91","","0.81","","","",
"Not classified","INX","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.87","","","1.02","","0.72","","0.8","","1.29","","1.35","","1.64","","1.69","","1.98","","1.84","","1.29","","","",
"Iran, Islamic Rep.","IRN","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","0.02","","0.02","","0.02","","0.03","","0.03","","0.016","","0.124","","0.187","","0.216","","","",
"Iraq","IRQ","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.56","","","","","","0.7","","","",
"Iceland","ISL","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4","","0.45","","0.62","","0.88","","1.78","","1.31","","1.71","","2.06","","1.86","","1.63","","","",
"Israel","ISR","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.31","","","0.31","","0.64","","0.62","","0.8","","1.27","","1.7","","1.87","","2.12","","2.08","","","","","",
"Italy","ITA","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.86","","","0.93","","0.83","","0.86","","1.31","","1.49","","1.63","","1.69","","2.18","","2.01","","1.44","","","",
"Jamaica","JAM","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.33","","0.49","","0.44","","0.57","","0.75","","0.84","","0.98","","1.19","","1.06","","","","","",
"Jordan","JOR","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.15","","","0.15","","0.15","","0.17","","0.19","","0.45","","0.61","","0.73","","0.97","","0.82","","0.64","","","",
"Japan","JPN","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.75","","","0.69","","0.76","","0.66","","0.95","","0.9","","1.3","","1.37","","1.61","","1.1","","0.88","","","",
"Kazakhstan","KAZ","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.24","","0.29","","0.29","","0.38","","0.45","","0.72","","0.51","","0.67","","0.64","","0.4","","","",
"Kenya","KEN","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.37","0.33","","","0.43","","","0.54","","0.6","","0.56","","0.76","","0.98","","1.14","","1.27","","1.26","","1.07","","0.82","","","",
"Kyrgyz Republic","KGZ","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.27","","0.33","","0.25","","0.43","","0.54","","0.88","","0.79","","","","0.76","","0.49","","","",
"Cambodia","KHM","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.28","","0.44","","0.44","","0.61","","0.78","","0.89","","0.98","","1.27","","1.24","","0.8","","","",
"Kiribati","KIR","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.25","","","","0.33","","","0.41","","0.66","","0.64","","0.95","","1.33","","1.4","","1.35","","1.63","","1.37","","1.05","","","",
"Kuwait","KWT","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.13","","0.18","","0.18","","0.24","","0.21","","0.2","","0.21","","0.2","","0.19","","0.31","","","",
"Latin America & Caribbean (excluding high income)","LAC","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.28","","","0.31","","0.41","","0.41","","0.565","","0.74","","0.82","","0.98","","1.175","","1.04","","0.765","","","",
"Lao PDR","LAO","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.24","","0.32","","0.3","","0.48","","0.73","","0.76","","0.97","","1.18","","1.08","","0.8","","","",
"Lebanon","LBN","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.22","","0.31","","0.25","","0.43","","0.62","","0.76","","0.77","","0.94","","0.73","","0.47","","","",
"Liberia","LBR","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.77","","0.85","","1.03","","0.96","","1.22","","0.94","","0.83","","","",
"Libya","LBY","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.17","","0.16","","0.08","","0.08","","0.06","","0.12","","0.13","","0.1","","","","0.11","","","",
"St. Lucia","LCA","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3","","0.41","","0.375","","0.575","","0.75","","0.84","","0.98","","1.18","","1.05","","0.745","","","",
"Least developed countries: UN classification","LDC","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.555","0.59","","","","","","0.395","","0.44","","0.45","","0.75","","0.98","","1.045","","1.07","","1.25","","1.2","","0.84","","","",
"Low income","LIC","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.585","0.58","","","0.48","","","0.465","","0.465","","0.48","","0.79","","1","","1.05","","1.135","","1.25","","1.195","","0.85","","","",
"Liechtenstein","LIE","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.89","","0.84","","0.93","","1.37","","1.36","","1.52","","1.77","","2.06","","1.79","","","","","",
"Sri Lanka","LKA","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.27","","","","0.23","","","0.3","","0.27","","0.31","","0.41","","0.55","","0.75","","0.66","","0.93","","0.9","","0.65","","","",
"Lower middle income","LMC","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.28","","0.38","","0.34","","0.59","","0.75","","0.88","","0.91","","1.175","","1.04","","0.8","","","",
"Low & middle income","LMY","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.31","","0.39","","0.395","","0.61","","0.795","","0.95","","0.98","","1.205","","1.105","","0.8","","","",
"Lesotho","LSO","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.38","","0.47","","","","0.68","","0.88","","0.93","","1.07","","1.31","","1.07","","0.73","","","",
"Late-demographic dividend","LTE","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.27","","0.35","","0.345","","0.565","","0.78","","1.02","","1.005","","1.23","","1.11","","0.69","","","",
"Lithuania","LTU","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3","","","0.34","","0.55","","0.59","","1.02","","1.09","","1.22","","1.42","","1.7","","1.5","","1.05","","","",
"Luxembourg","LUX","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.68","","","0.61","","0.67","","0.65","","0.98","","1.14","","1.33","","1.36","","1.64","","1.39","","1.03","","","",
"Latvia","LVA","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.34","","","0.35","","0.58","","0.65","","0.9","","1.15","","1.23","","1.49","","1.77","","1.49","","1.07","","","",
"Macao SAR, China","MAC","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.45","0.41","","","0.47","","","0.47","","0.53","","0.55","","0.7","","0.87","","0.83","","0.88","","0.96","","1.11","","0.86","","","",
"Monaco","MCO","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.55","","1.69","","2.04","","1.78","","","","","",
"Moldova","MDA","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.04","","1.08","","1.4","","1.16","","0.69","","","",
"Madagascar","MDG","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.25","0.31","","","0.32","","","0.33","","0.45","","0.65","","0.79","","1","","1.43","","1.26","","1.22","","1.09","","0.93","","","",
"Maldives","MDV","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.83","","1.09","","0.98","","","","","",
"Middle East & North Africa","MEA","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.16","","0.195","","0.185","","0.19","","0.28","","0.455","","0.45","","0.425","","0.66","","0.49","","","",
"Mexico","MEX","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.28","","","0.25","","","0.28","","0.45","","0.47","","0.45","","0.52","","0.54","","0.72","","0.85","","1.02","","0.72","","","",
"Marshall Islands","MHL","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.47","","","","","",
"Middle income","MIC","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.28","","0.37","","0.355","","0.575","","0.75","","0.89","","0.97","","1.18","","1.07","","0.785","","","",
"North Macedonia","MKD","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.59","","","0.46","","0.56","","0.63","","0.92","","1.09","","1.12","","1.27","","1.55","","1.27","","0.88","","","",
"Mali","MLI","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.74","0.74","","","0.57","","","0.48","","0.43","","0.55","","0.9","","1.04","","1.1","","1.25","","1.25","","1.29","","0.98","","","",
"Malta","MLT","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49","","0.44","","0.53","","0.97","","1.26","","1.56","","1.66","","1.75","","1.7","","1.22","","","",
"Myanmar","MMR","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.12","","0.12","","0.28","","0.1","","0.75","","0.52","","0.8","","","","0.93","","0.51","","","",
"Middle East & North Africa (excluding high income)","MNA","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.16","","0.15","","0.17","","0.15","","0.28","","0.53","","0.56","","0.58","","0.7","","0.63","","","",
"Montenegro","MNE","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.84","","","0.43","","0.56","","0.66","","1.06","","1.27","","1.21","","1.49","","1.75","","1.49","","1.02","","","",
"Mongolia","MNG","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.22","","0.38","","0.37","","0.67","","0.87","","1.42","","1.04","","1.22","","0.96","","0.67","","","",
"Northern Mariana Islands","MNP","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.26","0.21","","","0.32","","","0.41","","0.54","","0.43","","0.79","","1.06","","1.37","","0.86","","1.23","","1.2","","0.6","","","",
"Mauritania","MRT","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.53","0.43","","","","","","0.31","","0.4","","0.39","","0.59","","0.84","","1.06","","0.99","","1.27","","1.35","","1.09","","","",
"Mauritius","MUS","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.23","","1.38","","1.38","","0.85","","","",
"Malawi","MWI","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.56","0.67","","","0.55","","","0.45","","0.68","","0.62","","0.88","","1.12","","1.67","","1.54","","1.9","","1.8","","1.14","","","",
"Malaysia","MYS","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.22","","","","0.26","","","0.17","","0.16","","0.19","","0.22","","0.4","","0.53","","0.56","","0.59","","0.65","","0.44","","","",
"North America","NAC","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.335","","","0.345","","","0.33","","0.475","","0.41","","0.625","","0.735","","0.84","","0.96","","1.14","","1.065","","0.69","","","",
"Namibia","NAM","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.41","0.38","","","","","","0.36","","0.44","","0.43","","0.65","","0.87","","0.88","","1.09","","1.31","","1.12","","0.74","","","",
"New Caledonia","NCL","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.81","0.6","","","0.55","","","0.52","","0.48","","0.55","","0.91","","1.11","","0.97","","1.16","","1.12","","1.03","","0.88","","","",
"Nigeria","NGA","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.04","0.01","","","0.03","","","0.1","","0.27","","0.19","","0.45","","0.66","","1.13","","0.77","","1.09","","0.84","","0.64","","","",
"Nicaragua","NIC","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3","","","0.31","","","0.35","","0.54","","0.41","","0.64","","0.58","","0.82","","0.99","","1.19","","1.04","","0.75","","","",
"Netherlands","NLD","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.82","","","0.79","","0.78","","0.81","","1.23","","1.32","","1.45","","1.71","","1.95","","1.8","","1.34","","","",
"Norway","NOR","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.09","","","1.1","","1.15","","1.18","","1.44","","1.66","","1.63","","2.01","","2.35","","2.11","","1.63","","","",
"Nepal","NPL","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.31","","","","0.22","","","0.24","","0.37","","0.34","","0.49","","0.73","","0.82","","0.91","","1.09","","1.04","","0.68","","","",
"Nauru","NRU","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.57","","","","","","","","","",
"New Zealand","NZL","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.32","","","0.39","","0.34","","0.33","","0.41","","0.7","","0.85","","0.97","","1.24","","1.11","","0.79","","","",
"OECD members","OED","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.65","","","0.625","","0.675","","0.705","","1.095","","1.28","","1.4","","1.605","","1.86","","1.62","","1.2","","","",
"Oman","OMN","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.26","","0.29","","0.26","","0.26","","0.39","","0.38","","0.38","","0.38","","0.38","","0.49","","","",
"Other small states","OSS","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.36","","0.44","","","","0.69","","0.88","","1.02","","1.08","","1.31","","1.25","","0.81","","","",
"Pakistan","PAK","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2","","","0.19","","0.27","","0.35","","0.41","","0.64","","0.77","","0.92","","1.2","","1.01","","0.7","","","",
"Panama","PAN","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3","","","","","","0.28","","0.41","","0.36","","0.48","","0.6","","0.68","","0.77","","1.02","","0.85","","0.61","","","",
"Peru","PER","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.32","","","0.43","","","0.33","","0.54","","0.48","","0.76","","0.86","","0.99","","1.1","","1.41","","1.17","","0.88","","","",
"Philippines","PHL","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.25","","","","0.27","","","0.22","","0.28","","0.27","","0.34","","0.67","","0.81","","0.84","","1.01","","0.82","","0.58","","","",
"Palau","PLW","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.28","","0.34","","","","0.64","","","","0.9","","","","","","1.13","","","","","",
"Poland","POL","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.42","","","0.44","","0.65","","0.68","","1.09","","1.3","","1.4","","1.5","","1.73","","1.39","","1.04","","","",
"Pre-demographic dividend","PRE","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.57","0.58","","","0.525","","","0.48","","0.47","","0.545","","0.82","","1","","1.14","","1.135","","1.26","","1.2","","0.88","","","",
"Puerto Rico","PRI","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People’s Rep.","PRK","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.41","","0.35","","0.41","","0.61","","0.79","","0.95","","","","1.31","","","","0.73","","","",
"Portugal","PRT","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.71","","0.54","","0.71","","1.08","","1.1","","1.47","","1.58","","1.89","","1.64","","1.3","","","",
"Paraguay","PRY","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.27","","","0.28","","","0.24","","0.34","","0.34","","0.51","","0.77","","0.96","","1.01","","1.31","","1.16","","0.74","","","",
"West Bank and Gaza","PSE","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.31","","0.61","","0.52","","0.7","","0.98","","1.25","","1.54","","1.68","","1.63","","1.41","","","",
"Pacific island small states","PSS","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.72","","","0.63","","0.675","","0.71","","1.07","","1.21","","1.375","","1.55","","1.75","","1.57","","1.185","","","",
"French Polynesia","PYF","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.19","","1.39","","1.56","","","","","","","","","",
"Qatar","QAT","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.15","","","","","","0.16","","0.19","","","","0.19","","0.27","","0.41","","0.38","","","",
"Romania","ROU","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.19","","","0.4","","0.35","","0.57","","0.91","","1.24","","1.22","","1.46","","1.73","","1.71","","1.14","","","",
"Russian Federation","RUS","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.28","","","0.18","","0.29","","0.25","","0.45","","0.66","","0.86","","0.72","","1","","0.75","","0.55","","","",
"Rwanda","RWA","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.79","0.88","","","","","","0.72","","0.84","","0.84","","0.99","","1.08","","1.37","","1.62","","1.73","","1.41","","1.13","","","",
"South Asia","SAS","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.22","","","0.25","","0.33","","0.325","","0.49","","0.645","","0.76","","0.825","","1.01","","0.945","","0.7","","","",
"Saudi Arabia","SAU","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.09","","","0.1","","0.1","","0.1","","0.1","","0.07","","0.09","","0.067","","0.067","","0.07","","0.12","","","",
